Notes,County,County Code,Year,Year Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,% of Total Deaths,ID
,"Randolph County, AL",1111.0,2021.0,2021.0,22.0,21989.0,100.0500,62.7004,151.4767,21.3307,0.0030%,mh
,"Russell County, AL",1113.0,2018.0,2018.0,29.0,57781.0,50.1895,33.6129,72.0807,9.32,0.0039%,mh
,"Russell County, AL",1113.0,2019.0,2019.0,20.0,57961.0,34.5060,21.0773,53.2917,7.7158,0.0027%,mh
,"Russell County, AL",1113.0,2020.0,2020.0,20.0,58237.0,34.3424,20.9774,53.0391,7.6792,0.0027%,mh
,"Russell County, AL",1113.0,2021.0,2021.0,29.0,58722.0,49.3852,33.0743,70.9256,9.1706,0.0039%,mh
,"St. Clair County, AL",1115.0,2018.0,2018.0,66.0,88690.0,74.4165,57.5537,94.6764,9.16,0.0089%,mh
,"St. Clair County, AL",1115.0,2019.0,2019.0,58.0,89512.0,64.7958,49.202,83.7635,8.5081,0.0078%,mh
,"St. Clair County, AL",1115.0,2020.0,2020.0,60.0,90739.0,66.1237,50.4597,85.1144,8.5365,0.0081%,mh
,"St. Clair County, AL",1115.0,2021.0,2021.0,64.0,92748.0,69.0042,53.1415,88.117,8.6255,0.0086%,mh
,"Shelby County, AL",1117.0,2018.0,2018.0,93.0,215707.0,43.1140,34.7986,52.8177,4.4707,0.0125%,mh
,"Shelby County, AL",1117.0,2019.0,2019.0,77.0,217702.0,35.3694,27.9129,44.2058,4.0307,0.0103%,mh
,"Shelby County, AL",1117.0,2020.0,2020.0,88.0,221428.0,39.7420,31.8743,48.9634,4.2365,0.0118%,mh
,"Shelby County, AL",1117.0,2021.0,2021.0,68.0,226902.0,29.9689,23.272,37.9928,3.6343,0.0091%,mh
,"Sumter County, AL",1119.0,2018.0,2018.0,10.0,12691.0,Unreliable,37.7858,144.909,24.9175,0.0013%,mh
,"Talladega County, AL",1121.0,2018.0,2018.0,52.0,79828.0,65.1401,48.6498,85.4227,9.0333,0.0070%,mh
,"Talladega County, AL",1121.0,2019.0,2019.0,60.0,79978.0,75.0206,57.249,96.5666,9.6851,0.0081%,mh
,"Talladega County, AL",1121.0,2020.0,2020.0,53.0,79985.0,66.2624,49.6352,86.6726,9.1018,0.0071%,mh
,"Talladega County, AL",1121.0,2021.0,2021.0,59.0,81524.0,72.3713,55.0927,93.3539,9.4219,0.0079%,mh
,"Tallapoosa County, AL",1123.0,2018.0,2018.0,38.0,40497.0,93.8341,66.4026,128.7948,15.2219,0.0051%,mh
,"Tallapoosa County, AL",1123.0,2019.0,2019.0,37.0,40367.0,91.6590,64.5362,126.3401,15.0687,0.0050%,mh
,"Tallapoosa County, AL",1123.0,2020.0,2020.0,30.0,40133.0,74.7515,50.4348,106.7122,13.6477,0.0040%,mh
,"Tallapoosa County, AL",1123.0,2021.0,2021.0,30.0,41023.0,73.1297,49.3406,104.397,13.3516,0.0040%,mh
,"Tuscaloosa County, AL",1125.0,2018.0,2018.0,84.0,208911.0,40.2085,32.0719,49.7809,4.3871,0.0113%,mh
,"Tuscaloosa County, AL",1125.0,2019.0,2019.0,100.0,209355.0,47.7658,38.4037,57.1278,4.7766,0.0134%,mh
,"Tuscaloosa County, AL",1125.0,2020.0,2020.0,122.0,210758.0,57.8863,47.6144,68.1582,5.2408,0.0164%,mh
,"Tuscaloosa County, AL",1125.0,2021.0,2021.0,103.0,227007.0,45.3731,36.6104,54.1357,4.4707,0.0138%,mh
,"Walker County, AL",1127.0,2018.0,2018.0,43.0,63711.0,67.4923,48.8442,90.9114,10.2925,0.0058%,mh
,"Walker County, AL",1127.0,2019.0,2019.0,47.0,63521.0,73.9913,54.3658,98.3929,10.7927,0.0063%,mh
,"Walker County, AL",1127.0,2020.0,2020.0,39.0,63143.0,61.7646,43.9208,84.434,9.8902,0.0052%,mh
,"Walker County, AL",1127.0,2021.0,2021.0,34.0,64818.0,52.4546,36.3264,73.3,8.9959,0.0046%,mh
,"Washington County, AL",1129.0,2018.0,2018.0,12.0,16378.0,Unreliable,37.8588,127.9863,21.1509,0.0016%,mh
,"Winston County, AL",1133.0,2018.0,2018.0,19.0,23660.0,Unreliable,48.3488,125.4048,18.4231,0.0026%,mh
,"Winston County, AL",1133.0,2019.0,2019.0,10.0,23629.0,Unreliable,20.2946,77.8298,13.383,0.0013%,mh
,"Winston County, AL",1133.0,2020.0,2020.0,12.0,23508.0,Unreliable,26.3762,89.1679,14.7358,0.0016%,mh
,"Winston County, AL",1133.0,2021.0,2021.0,14.0,23652.0,Unreliable,32.3606,99.3135,15.8196,0.0019%,mh
,"Anchorage Borough, AK",2020.0,2018.0,2018.0,163.0,291538.0,55.9104,47.3271,64.4937,4.3792,0.0219%,mh
,"Anchorage Borough, AK",2020.0,2019.0,2019.0,188.0,288000.0,65.2778,55.9465,74.6091,4.7609,0.0253%,mh
,"Anchorage Borough, AK",2020.0,2020.0,2020.0,180.0,287095.0,62.6970,53.5376,71.8564,4.6732,0.0242%,mh
,"Anchorage Borough, AK",2020.0,2021.0,2021.0,201.0,288121.0,69.7624,60.1179,79.4068,4.9207,0.0270%,mh
,"Bethel Census Area, AK",2050.0,2018.0,2018.0,14.0,18216.0,Unreliable,42.0177,128.9505,20.5405,0.0019%,mh
,"Bethel Census Area, AK",2050.0,2019.0,2019.0,21.0,18386.0,114.2173,70.7028,174.5938,24.9243,0.0028%,mh
,"Bethel Census Area, AK",2050.0,2020.0,2020.0,20.0,18437.0,108.4775,66.2613,167.5348,24.2563,0.0027%,mh
,"Bethel Census Area, AK",2050.0,2021.0,2021.0,25.0,18557.0,134.7201,87.1841,198.8737,26.944,0.0034%,mh
,"Fairbanks North Star Borough, AK",2090.0,2018.0,2018.0,42.0,98971.0,42.4367,30.5845,57.3621,6.5481,0.0056%,mh
,"Fairbanks North Star Borough, AK",2090.0,2019.0,2019.0,53.0,96849.0,54.7244,40.9924,71.5806,7.517,0.0071%,mh
,"Fairbanks North Star Borough, AK",2090.0,2020.0,2020.0,38.0,95651.0,39.7278,28.1137,54.5295,6.4447,0.0051%,mh
,"Fairbanks North Star Borough, AK",2090.0,2021.0,2021.0,68.0,95593.0,71.1349,55.2391,90.1806,8.6264,0.0091%,mh
,"Juneau Borough, AK",2110.0,2018.0,2018.0,15.0,32113.0,Unreliable,26.1432,77.0412,12.0605,0.0020%,mh
,"Juneau Borough, AK",2110.0,2019.0,2019.0,17.0,31974.0,Unreliable,30.9726,85.1276,12.8952,0.0023%,mh
,"Juneau Borough, AK",2110.0,2020.0,2020.0,21.0,31849.0,65.9361,40.8158,100.7906,14.3884,0.0028%,mh
,"Juneau Borough, AK",2110.0,2021.0,2021.0,24.0,31973.0,75.0633,48.0946,111.6882,15.3222,0.0032%,mh
,"Kenai Peninsula Borough, AK",2122.0,2018.0,2018.0,41.0,58533.0,70.0460,50.2664,95.025,10.9393,0.0055%,mh
,"Kenai Peninsula Borough, AK",2122.0,2019.0,2019.0,38.0,58708.0,64.7271,45.8048,88.8432,10.5001,0.0051%,mh
,"Kenai Peninsula Borough, AK",2122.0,2020.0,2020.0,43.0,59414.0,72.3735,52.3767,97.4864,11.0369,0.0058%,mh
,"Kenai Peninsula Borough, AK",2122.0,2021.0,2021.0,40.0,59767.0,66.9266,47.813,91.1352,10.582,0.0054%,mh
,"Ketchikan Gateway Borough, AK",2130.0,2021.0,2021.0,11.0,13754.0,Unreliable,39.9244,143.1008,24.1139,0.0015%,mh
,"Kodiak Island Borough, AK",2150.0,2018.0,2018.0,10.0,13345.0,Unreliable,35.9341,137.8074,23.6963,0.0013%,mh
,"Kodiak Island Borough, AK",2150.0,2020.0,2020.0,10.0,12992.0,Unreliable,36.9104,141.5517,24.3402,0.0013%,mh
,"Matanuska-Susitna Borough, AK",2170.0,2018.0,2018.0,55.0,107610.0,51.1105,38.5036,66.5275,6.8917,0.0074%,mh
,"Matanuska-Susitna Borough, AK",2170.0,2019.0,2019.0,60.0,108317.0,55.3930,42.2709,71.3018,7.1512,0.0081%,mh
,"Matanuska-Susitna Borough, AK",2170.0,2020.0,2020.0,76.0,110213.0,68.9574,54.3308,86.3105,7.91,0.0102%,mh
,"Matanuska-Susitna Borough, AK",2170.0,2021.0,2021.0,67.0,110686.0,60.5316,46.9114,76.8727,7.3951,0.0090%,mh
,"Nome Census Area, AK",2180.0,2020.0,2020.0,13.0,9909.0,Unreliable,69.8555,224.3454,36.3866,0.0017%,mh
,"Nome Census Area, AK",2180.0,2021.0,2021.0,13.0,9865.0,Unreliable,70.1671,225.3461,36.5489,0.0017%,mh
,"Northwest Arctic Borough, AK",2188.0,2018.0,2018.0,12.0,7671.0,Unreliable,80.8307,273.2577,45.1584,0.0016%,mh
,"Northwest Arctic Borough, AK",2188.0,2019.0,2019.0,11.0,7621.0,Unreliable,72.0535,258.2611,43.5195,0.0015%,mh
,"Northwest Arctic Borough, AK",2188.0,2021.0,2021.0,10.0,7560.0,Unreliable,63.4312,243.2593,41.8291,0.0013%,mh
,"Sitka Borough, AK",2220.0,2019.0,2019.0,10.0,8493.0,Unreliable,56.463,216.536,37.2339,0.0013%,mh
,"Sitka Borough, AK",2220.0,2020.0,2020.0,10.0,8405.0,Unreliable,57.0541,218.8031,37.6238,0.0013%,mh
,"Southeast Fairbanks Census Area, AK",2240.0,2020.0,2020.0,11.0,6957.0,Unreliable,78.9306,282.9104,47.6732,0.0015%,mh
,"Valdez-Cordova Census Area, AK",2261.0,2018.0,2018.0,10.0,9164.0,Unreliable,52.3287,200.6809,34.5076,0.0013%,mh
,"Wade Hampton Census Area, AK",2270.0,2019.0,2019.0,12.0,8314.0,Unreliable,74.5793,252.1241,41.6659,0.0016%,mh
,"Wade Hampton Census Area, AK",2270.0,2020.0,2020.0,14.0,8328.0,Unreliable,91.9061,282.056,44.9286,0.0019%,mh
,"Wade Hampton Census Area, AK",2270.0,2021.0,2021.0,18.0,8360.0,Unreliable,127.6062,340.284,50.7493,0.0024%,mh
,"Apache County, AZ",4001.0,2018.0,2018.0,72.0,71818.0,100.2534,78.4423,126.2521,11.815,0.0097%,mh
,"Apache County, AZ",4001.0,2019.0,2019.0,50.0,71887.0,69.5536,51.6241,91.6981,9.8364,0.0067%,mh
,"Apache County, AZ",4001.0,2020.0,2020.0,86.0,71875.0,119.6522,95.7062,147.7692,12.9024,0.0116%,mh
,"Apache County, AZ",4001.0,2021.0,2021.0,90.0,65623.0,137.1470,110.2827,168.577,14.4566,0.0121%,mh
,"Cochise County, AZ",4003.0,2018.0,2018.0,78.0,126770.0,61.5288,48.636,76.791,6.9668,0.0105%,mh
,"Cochise County, AZ",4003.0,2019.0,2019.0,86.0,125922.0,68.2962,54.6281,84.3452,7.3646,0.0116%,mh
,"Cochise County, AZ",4003.0,2020.0,2020.0,116.0,127450.0,91.0161,74.4528,107.5793,8.4506,0.0156%,mh
,"Cochise County, AZ",4003.0,2021.0,2021.0,98.0,126050.0,77.7469,63.1188,94.7486,7.8536,0.0132%,mh
,"Coconino County, AZ",4005.0,2018.0,2018.0,82.0,142854.0,57.4013,45.6529,71.2499,6.3389,0.0110%,mh
,"Coconino County, AZ",4005.0,2019.0,2019.0,70.0,143476.0,48.7886,38.0332,61.6415,5.8314,0.0094%,mh
,"Coconino County, AZ",4005.0,2020.0,2020.0,104.0,142481.0,72.9922,58.9635,87.0208,7.1575,0.0140%,mh
,"Coconino County, AZ",4005.0,2021.0,2021.0,91.0,145052.0,62.7361,50.5114,77.0262,6.5765,0.0122%,mh
,"Gila County, AZ",4007.0,2018.0,2018.0,48.0,53889.0,89.0720,65.6746,118.0961,12.8564,0.0065%,mh
,"Gila County, AZ",4007.0,2019.0,2019.0,36.0,54018.0,66.6445,46.6771,92.2639,11.1074,0.0048%,mh
,"Gila County, AZ",4007.0,2020.0,2020.0,36.0,54303.0,66.2947,46.4321,91.7797,11.0491,0.0048%,mh
,"Gila County, AZ",4007.0,2021.0,2021.0,46.0,53589.0,85.8385,62.8449,114.4966,12.6562,0.0062%,mh
,"Graham County, AZ",4009.0,2018.0,2018.0,12.0,38072.0,Unreliable,16.2863,55.0578,9.0988,0.0016%,mh
,"Graham County, AZ",4009.0,2019.0,2019.0,12.0,38837.0,Unreliable,15.9655,53.9733,8.9196,0.0016%,mh
,"Graham County, AZ",4009.0,2020.0,2020.0,18.0,39211.0,Unreliable,27.2063,72.5504,10.82,0.0024%,mh
,"Graham County, AZ",4009.0,2021.0,2021.0,21.0,39050.0,53.7772,33.2892,82.2044,11.7351,0.0028%,mh
,"La Paz County, AZ",4012.0,2018.0,2018.0,15.0,21098.0,Unreliable,39.7922,117.2635,18.3571,0.0020%,mh
,"La Paz County, AZ",4012.0,2019.0,2019.0,12.0,21108.0,Unreliable,29.3752,99.3064,16.4113,0.0016%,mh
,"La Paz County, AZ",4012.0,2020.0,2020.0,10.0,21480.0,Unreliable,22.325,85.6164,14.722,0.0013%,mh
,"La Paz County, AZ",4012.0,2021.0,2021.0,13.0,16408.0,Unreliable,42.1866,135.4851,21.9743,0.0017%,mh
,"Maricopa County, AZ",4013.0,2018.0,2018.0,1749.0,4410824.0,39.6525,37.7941,41.5108,0.9481,0.2351%,mh
,"Maricopa County, AZ",4013.0,2019.0,2019.0,1655.0,4485414.0,36.8974,35.1197,38.6751,0.907,0.2224%,mh
,"Maricopa County, AZ",4013.0,2020.0,2020.0,1865.0,4579081.0,40.7287,38.8802,42.5772,0.9431,0.2507%,mh
,"Maricopa County, AZ",4013.0,2021.0,2021.0,1817.0,4496588.0,40.4084,38.5504,42.2664,0.948,0.2442%,mh
,"Mohave County, AZ",4015.0,2018.0,2018.0,170.0,209550.0,81.1262,68.9309,93.3215,6.2221,0.0228%,mh
,"Mohave County, AZ",4015.0,2019.0,2019.0,164.0,212181.0,77.2925,65.4629,89.1221,6.0355,0.0220%,mh
,"Mohave County, AZ",4015.0,2020.0,2020.0,209.0,217206.0,96.2220,83.1766,109.2674,6.6558,0.0281%,mh
,"Mohave County, AZ",4015.0,2021.0,2021.0,201.0,217692.0,92.3323,79.5676,105.097,6.5126,0.0270%,mh
,"Navajo County, AZ",4017.0,2018.0,2018.0,82.0,110445.0,74.2451,59.0494,92.1575,8.199,0.0110%,mh
,"Navajo County, AZ",4017.0,2019.0,2019.0,93.0,110924.0,83.8412,67.6707,102.7113,8.6939,0.0125%,mh
,"Navajo County, AZ",4017.0,2020.0,2020.0,99.0,112112.0,88.3046,71.7695,107.5073,8.8749,0.0133%,mh
,"Navajo County, AZ",4017.0,2021.0,2021.0,120.0,108147.0,110.9601,91.1068,130.8134,10.1292,0.0161%,mh
,"Pima County, AZ",4019.0,2018.0,2018.0,496.0,1039073.0,47.7349,43.5339,51.9358,2.1434,0.0667%,mh
,"Pima County, AZ",4019.0,2019.0,2019.0,528.0,1047279.0,50.4164,46.1159,54.7168,2.1941,0.0710%,mh
,"Pima County, AZ",4019.0,2020.0,2020.0,583.0,1061175.0,54.9391,50.4794,59.3988,2.2753,0.0784%,mh
,"Pima County, AZ",4019.0,2021.0,2021.0,524.0,1052030.0,49.8085,45.5437,54.0732,2.1759,0.0704%,mh
,"Pinal County, AZ",4021.0,2018.0,2018.0,151.0,447138.0,33.7703,28.3839,39.1568,2.7482,0.0203%,mh
,"Pinal County, AZ",4021.0,2019.0,2019.0,129.0,462789.0,27.8745,23.0642,32.6847,2.4542,0.0173%,mh
,"Pinal County, AZ",4021.0,2020.0,2020.0,128.0,480828.0,26.6207,22.0089,31.2326,2.353,0.0172%,mh
,"Pinal County, AZ",4021.0,2021.0,2021.0,169.0,449557.0,37.5926,31.9248,43.2604,2.8917,0.0227%,mh
,"Santa Cruz County, AZ",4023.0,2020.0,2020.0,11.0,46808.0,Unreliable,11.7313,42.0485,7.0856,0.0015%,mh
,"Santa Cruz County, AZ",4023.0,2021.0,2021.0,12.0,47883.0,Unreliable,12.9493,43.7767,7.2345,0.0016%,mh
,"Yavapai County, AZ",4025.0,2018.0,2018.0,185.0,231993.0,79.7438,68.2525,91.235,5.8629,0.0249%,mh
,"Yavapai County, AZ",4025.0,2019.0,2019.0,210.0,235099.0,89.3241,77.2427,101.4054,6.1639,0.0282%,mh
,"Yavapai County, AZ",4025.0,2020.0,2020.0,201.0,240226.0,83.6712,72.1039,95.2386,5.9017,0.0270%,mh
,"Yavapai County, AZ",4025.0,2021.0,2021.0,228.0,242253.0,94.1165,81.8998,106.3332,6.233,0.0306%,mh
,"Yuma County, AZ",4027.0,2018.0,2018.0,76.0,212128.0,35.8274,28.2281,44.8434,4.1097,0.0102%,mh
,"Yuma County, AZ",4027.0,2019.0,2019.0,52.0,213787.0,24.3233,18.1658,31.8968,3.373,0.0070%,mh
,"Yuma County, AZ",4027.0,2020.0,2020.0,42.0,217824.0,19.2816,13.8965,26.0632,2.9752,0.0056%,mh
,"Yuma County, AZ",4027.0,2021.0,2021.0,89.0,206990.0,42.9972,34.5302,52.912,4.5577,0.0120%,mh
,"Arkansas County, AR",5001.0,2019.0,2019.0,10.0,17486.0,Unreliable,27.4242,105.1721,18.0846,0.0013%,mh
,"Baxter County, AR",5005.0,2018.0,2018.0,48.0,41619.0,115.3319,85.0365,152.9129,16.6467,0.0065%,mh
,"Baxter County, AR",5005.0,2019.0,2019.0,36.0,41932.0,85.8533,60.1308,118.857,14.3089,0.0048%,mh
,"Baxter County, AR",5005.0,2020.0,2020.0,57.0,42242.0,134.9368,102.1998,174.8268,17.8728,0.0077%,mh
,"Baxter County, AR",5005.0,2021.0,2021.0,41.0,42144.0,97.2855,69.814,131.9785,15.1934,0.0055%,mh
,"Benton County, AR",5007.0,2018.0,2018.0,98.0,272608.0,35.9491,29.1852,43.8104,3.6314,0.0132%,mh
,"Benton County, AR",5007.0,2019.0,2019.0,140.0,279141.0,50.1539,41.8459,58.4619,4.2388,0.0188%,mh
,"Benton County, AR",5007.0,2020.0,2020.0,136.0,288774.0,47.0957,39.1804,55.011,4.0384,0.0183%,mh
,"Benton County, AR",5007.0,2021.0,2021.0,157.0,293692.0,53.4574,45.0953,61.8194,4.2664,0.0211%,mh
,"Boone County, AR",5009.0,2018.0,2018.0,19.0,37480.0,Unreliable,30.5212,79.1643,11.6299,0.0026%,mh
,"Boone County, AR",5009.0,2019.0,2019.0,25.0,37432.0,66.7878,43.2217,98.5921,13.3576,0.0034%,mh
,"Boone County, AR",5009.0,2020.0,2020.0,18.0,37625.0,Unreliable,28.3532,75.6086,11.2761,0.0024%,mh
,"Boone County, AR",5009.0,2021.0,2021.0,12.0,37830.0,Unreliable,16.3905,55.41,9.157,0.0016%,mh
,"Carroll County, AR",5015.0,2018.0,2018.0,25.0,28223.0,88.5802,57.3247,130.7621,17.716,0.0034%,mh
,"Carroll County, AR",5015.0,2019.0,2019.0,14.0,28380.0,Unreliable,26.9695,82.7682,13.1841,0.0019%,mh
,"Carroll County, AR",5015.0,2021.0,2021.0,20.0,28435.0,70.3359,42.9632,108.6281,15.7276,0.0027%,mh
,"Clark County, AR",5019.0,2018.0,2018.0,16.0,22061.0,Unreliable,41.4552,117.7782,18.1315,0.0022%,mh
,"Clark County, AR",5019.0,2019.0,2019.0,13.0,22320.0,Unreliable,31.0125,99.5985,16.1539,0.0017%,mh
,"Clark County, AR",5019.0,2020.0,2020.0,10.0,22103.0,Unreliable,21.6957,83.2032,14.307,0.0013%,mh
,"Clay County, AR",5021.0,2019.0,2019.0,14.0,14551.0,Unreliable,52.6008,161.4296,25.7141,0.0019%,mh
,"Clay County, AR",5021.0,2020.0,2020.0,21.0,14375.0,146.0870,90.4307,223.31,31.8788,0.0028%,mh
,"Clay County, AR",5021.0,2021.0,2021.0,13.0,14350.0,Unreliable,48.2368,154.9156,25.1258,0.0017%,mh
,"Cleburne County, AR",5023.0,2018.0,2018.0,20.0,24965.0,80.1122,48.9349,123.7268,17.9136,0.0027%,mh
,"Cleburne County, AR",5023.0,2019.0,2019.0,16.0,24919.0,Unreliable,36.7007,104.27,16.052,0.0022%,mh
,"Cleburne County, AR",5023.0,2020.0,2020.0,16.0,24935.0,Unreliable,36.6771,104.2031,16.0417,0.0022%,mh
,"Cleburne County, AR",5023.0,2021.0,2021.0,17.0,25015.0,Unreliable,39.589,108.8095,16.4825,0.0023%,mh
,"Cleveland County, AR",5025.0,2019.0,2019.0,10.0,7956.0,Unreliable,60.274,231.1513,39.7471,0.0013%,mh
,"Columbia County, AR",5027.0,2018.0,2018.0,10.0,23537.0,Unreliable,20.3739,78.134,13.4353,0.0013%,mh
,"Columbia County, AR",5027.0,2019.0,2019.0,16.0,23457.0,Unreliable,38.9881,110.7688,17.0525,0.0022%,mh
,"Columbia County, AR",5027.0,2020.0,2020.0,12.0,23331.0,Unreliable,26.5763,89.8444,14.8476,0.0016%,mh
,"Columbia County, AR",5027.0,2021.0,2021.0,11.0,22672.0,Unreliable,24.2202,86.8123,14.6287,0.0015%,mh
,"Conway County, AR",5029.0,2018.0,2018.0,11.0,20891.0,Unreliable,26.285,94.2132,15.8759,0.0015%,mh
,"Conway County, AR",5029.0,2019.0,2019.0,10.0,20846.0,Unreliable,23.0039,88.2203,15.1697,0.0013%,mh
,"Craighead County, AR",5031.0,2018.0,2018.0,79.0,108558.0,72.7722,57.6144,90.6959,8.1875,0.0106%,mh
,"Craighead County, AR",5031.0,2019.0,2019.0,91.0,110332.0,82.4783,66.4066,101.2653,8.6461,0.0122%,mh
,"Craighead County, AR",5031.0,2020.0,2020.0,121.0,112245.0,107.7999,88.5919,127.0079,9.8,0.0163%,mh
,"Craighead County, AR",5031.0,2021.0,2021.0,95.0,112218.0,84.6567,68.4923,103.4885,8.6856,0.0128%,mh
,"Crawford County, AR",5033.0,2018.0,2018.0,33.0,63406.0,52.0455,35.8256,73.0912,9.06,0.0044%,mh
,"Crawford County, AR",5033.0,2019.0,2019.0,18.0,63257.0,Unreliable,16.8643,44.9717,6.707,0.0024%,mh
,"Crawford County, AR",5033.0,2020.0,2020.0,33.0,63409.0,52.0431,35.8239,73.0877,9.0595,0.0044%,mh
,"Crawford County, AR",5033.0,2021.0,2021.0,28.0,60378.0,46.3745,30.8154,67.0241,8.764,0.0038%,mh
,"Crittenden County, AR",5035.0,2018.0,2018.0,28.0,48342.0,57.9206,38.4877,83.7116,10.946,0.0038%,mh
,"Crittenden County, AR",5035.0,2019.0,2019.0,37.0,47955.0,77.1557,54.3245,106.3491,12.6843,0.0050%,mh
,"Crittenden County, AR",5035.0,2020.0,2020.0,52.0,47616.0,109.2070,81.5612,143.2108,15.1443,0.0070%,mh
,"Crittenden County, AR",5035.0,2021.0,2021.0,58.0,47525.0,122.0410,92.6706,157.7661,16.0248,0.0078%,mh
,"Cross County, AR",5037.0,2018.0,2018.0,17.0,16676.0,Unreliable,59.3858,163.2208,24.7248,0.0023%,mh
,"Cross County, AR",5037.0,2019.0,2019.0,10.0,16419.0,Unreliable,29.2064,112.0068,19.2599,0.0013%,mh
,"Cross County, AR",5037.0,2020.0,2020.0,18.0,16142.0,Unreliable,66.0877,176.2343,26.2832,0.0024%,mh
,"Cross County, AR",5037.0,2021.0,2021.0,10.0,16681.0,Unreliable,28.7477,110.2476,18.9574,0.0013%,mh
,"Faulkner County, AR",5045.0,2018.0,2018.0,55.0,124806.0,44.0684,33.1985,57.3612,5.9422,0.0074%,mh
,"Faulkner County, AR",5045.0,2019.0,2019.0,44.0,126007.0,34.9187,25.3719,46.8766,5.2642,0.0059%,mh
,"Faulkner County, AR",5045.0,2020.0,2020.0,60.0,126919.0,47.2742,36.0754,60.8514,6.1031,0.0081%,mh
,"Faulkner County, AR",5045.0,2021.0,2021.0,53.0,125106.0,42.3641,31.7337,55.4131,5.8192,0.0071%,mh
,"Fulton County, AR",5049.0,2018.0,2018.0,18.0,12269.0,Unreliable,86.9499,231.8668,34.5802,0.0024%,mh
,"Fulton County, AR",5049.0,2019.0,2019.0,12.0,12477.0,Unreliable,49.6956,168.0019,27.7639,0.0016%,mh
,"Fulton County, AR",5049.0,2020.0,2020.0,11.0,12381.0,Unreliable,44.3518,158.97,26.788,0.0015%,mh
,"Garland County, AR",5051.0,2018.0,2018.0,64.0,99154.0,64.5461,49.7082,82.424,8.0683,0.0086%,mh
,"Garland County, AR",5051.0,2019.0,2019.0,56.0,99386.0,56.3460,42.5632,73.1697,7.5295,0.0075%,mh
,"Garland County, AR",5051.0,2020.0,2020.0,58.0,99789.0,58.1226,44.1348,75.1369,7.6319,0.0078%,mh
,"Garland County, AR",5051.0,2021.0,2021.0,55.0,100330.0,54.8191,41.2974,71.3547,7.3918,0.0074%,mh
,"Grant County, AR",5053.0,2021.0,2021.0,11.0,18090.0,Unreliable,30.3549,108.8009,18.334,0.0015%,mh
,"Greene County, AR",5055.0,2018.0,2018.0,29.0,45325.0,63.9823,42.8503,91.8895,11.8812,0.0039%,mh
,"Greene County, AR",5055.0,2019.0,2019.0,30.0,45325.0,66.1886,44.6575,94.4883,12.0843,0.0040%,mh
,"Greene County, AR",5055.0,2020.0,2020.0,32.0,45597.0,70.1801,48.0032,99.0732,12.4062,0.0043%,mh
,"Greene County, AR",5055.0,2021.0,2021.0,56.0,46317.0,120.9059,91.3311,157.006,16.1567,0.0075%,mh
,"Hempstead County, AR",5057.0,2021.0,2021.0,14.0,19694.0,Unreliable,38.8643,119.273,18.999,0.0019%,mh
,"Hot Spring County, AR",5059.0,2018.0,2018.0,19.0,33701.0,Unreliable,33.9436,88.0412,12.934,0.0026%,mh
,"Hot Spring County, AR",5059.0,2019.0,2019.0,17.0,33771.0,Unreliable,29.3245,80.5979,12.209,0.0023%,mh
,"Hot Spring County, AR",5059.0,2020.0,2020.0,24.0,33787.0,71.0332,45.5124,105.6918,14.4996,0.0032%,mh
,"Hot Spring County, AR",5059.0,2021.0,2021.0,22.0,33148.0,66.3690,41.5928,100.4833,14.1499,0.0030%,mh
,"Independence County, AR",5063.0,2018.0,2018.0,16.0,37678.0,Unreliable,24.2726,68.9608,10.6163,0.0022%,mh
,"Independence County, AR",5063.0,2019.0,2019.0,13.0,37825.0,Unreliable,18.3,58.7717,9.5322,0.0017%,mh
,"Independence County, AR",5063.0,2020.0,2020.0,16.0,37757.0,Unreliable,24.2218,68.8165,10.5941,0.0022%,mh
,"Independence County, AR",5063.0,2021.0,2021.0,19.0,37723.0,Unreliable,30.3246,78.6543,11.555,0.0026%,mh
,"Izard County, AR",5065.0,2018.0,2018.0,16.0,13593.0,Unreliable,67.2805,191.1502,29.4269,0.0022%,mh
,"Izard County, AR",5065.0,2019.0,2019.0,12.0,13629.0,Unreliable,45.495,153.8015,25.4171,0.0016%,mh
,"Izard County, AR",5065.0,2021.0,2021.0,14.0,13911.0,Unreliable,55.0208,168.8564,26.8971,0.0019%,mh
,"Jackson County, AR",5067.0,2018.0,2018.0,14.0,16811.0,Unreliable,45.5294,139.7277,22.2572,0.0019%,mh
,"Jackson County, AR",5067.0,2019.0,2019.0,15.0,16719.0,Unreliable,50.2144,147.9769,23.1652,0.0020%,mh
,"Jackson County, AR",5067.0,2020.0,2020.0,28.0,16636.0,168.3097,111.8401,243.2546,31.8075,0.0038%,mh
,"Jackson County, AR",5067.0,2021.0,2021.0,12.0,16811.0,Unreliable,36.8837,124.6898,20.6062,0.0016%,mh
,"Jefferson County, AR",5069.0,2018.0,2018.0,30.0,68114.0,44.0438,29.7164,62.8752,8.0413,0.0040%,mh
,"Jefferson County, AR",5069.0,2019.0,2019.0,39.0,66824.0,58.3623,41.5014,79.783,9.3454,0.0052%,mh
,"Jefferson County, AR",5069.0,2020.0,2020.0,41.0,65377.0,62.7132,45.0042,85.0773,9.7942,0.0055%,mh
