GEOID,month,year,Notes,County,Year,Month,Month Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,ID,mean_ch4
21067,03,2020,NA,"Fayette County, KY",2020,Mar.,2020/03,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1867.4000244140625
21067,03,2020,NA,"Fayette County, KY",2020,Mar.,2020/03,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1867.4000244140625
21067,04,2019,NA,"Fayette County, KY",2019,Apr.,2019/04,23,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1848.5500081380208
21067,04,2019,NA,"Fayette County, KY",2019,Apr.,2019/04,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1848.5500081380208
21067,04,2021,NA,"Fayette County, KY",2021,Apr.,2021/04,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1850.3599853515625
21067,04,2021,NA,"Fayette County, KY",2021,Apr.,2021/04,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1850.3599853515625
21067,05,2018,NA,"Fayette County, KY",2018,May,2018/05,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1887.5533447265625
21067,05,2019,NA,"Fayette County, KY",2019,May,2019/05,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1867.2733154296875
21067,05,2019,NA,"Fayette County, KY",2019,May,2019/05,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1867.2733154296875
21067,06,2019,NA,"Fayette County, KY",2019,Jun.,2019/06,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1859.5799560546875
21067,06,2019,NA,"Fayette County, KY",2019,Jun.,2019/06,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1859.5799560546875
21067,06,2020,NA,"Fayette County, KY",2020,Jun.,2020/06,23,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1897.510009765625
21067,06,2020,NA,"Fayette County, KY",2020,Jun.,2020/06,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1897.510009765625
21067,06,2021,NA,"Fayette County, KY",2021,Jun.,2021/06,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1906.9425048828125
21067,06,2021,NA,"Fayette County, KY",2021,Jun.,2021/06,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1906.9425048828125
21067,07,2018,NA,"Fayette County, KY",2018,Jul.,2018/07,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1899.9549865722656
21067,07,2019,NA,"Fayette County, KY",2019,Jul.,2019/07,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1895.3419799804688
21067,07,2019,NA,"Fayette County, KY",2019,Jul.,2019/07,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1895.3419799804688
21067,07,2020,NA,"Fayette County, KY",2020,Jul.,2020/07,23,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1892.8966471354167
21067,07,2020,NA,"Fayette County, KY",2020,Jul.,2020/07,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1892.8966471354167
21067,07,2021,NA,"Fayette County, KY",2021,Jul.,2021/07,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1916.306640625
21067,07,2021,NA,"Fayette County, KY",2021,Jul.,2021/07,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1916.306640625
21067,08,2018,NA,"Fayette County, KY",2018,Aug.,2018/08,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1865.8399658203125
21067,08,2019,NA,"Fayette County, KY",2019,Aug.,2019/08,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1879.9325256347656
21067,08,2019,NA,"Fayette County, KY",2019,Aug.,2019/08,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1879.9325256347656
21067,08,2020,NA,"Fayette County, KY",2020,Aug.,2020/08,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1880.9599609375
21067,08,2020,NA,"Fayette County, KY",2020,Aug.,2020/08,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1880.9599609375
21067,08,2021,NA,"Fayette County, KY",2021,Aug.,2021/08,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1897.52001953125
21067,08,2021,NA,"Fayette County, KY",2021,Aug.,2021/08,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1897.52001953125
21067,09,2018,NA,"Fayette County, KY",2018,Sep.,2018/09,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1872.6500244140625
21067,09,2019,NA,"Fayette County, KY",2019,Sep.,2019/09,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1865.8699951171875
21067,09,2019,NA,"Fayette County, KY",2019,Sep.,2019/09,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1865.8699951171875
21067,09,2020,NA,"Fayette County, KY",2020,Sep.,2020/09,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1895.9849853515625
21067,09,2020,NA,"Fayette County, KY",2020,Sep.,2020/09,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1895.9849853515625
21067,09,2021,NA,"Fayette County, KY",2021,Sep.,2021/09,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1904.2050170898438
21067,09,2021,NA,"Fayette County, KY",2021,Sep.,2021/09,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1904.2050170898438
21067,10,2018,NA,"Fayette County, KY",2018,Oct.,2018/10,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1867.3199869791667
21067,10,2019,NA,"Fayette County, KY",2019,Oct.,2019/10,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1860.1849975585938
21067,10,2019,NA,"Fayette County, KY",2019,Oct.,2019/10,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1860.1849975585938
21067,10,2020,NA,"Fayette County, KY",2020,Oct.,2020/10,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1879.9300537109375
21067,10,2020,NA,"Fayette County, KY",2020,Oct.,2020/10,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1879.9300537109375
21067,10,2021,NA,"Fayette County, KY",2021,Oct.,2021/10,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1886.2674865722656
21067,10,2021,NA,"Fayette County, KY",2021,Oct.,2021/10,30,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1886.2674865722656
21067,11,2018,NA,"Fayette County, KY",2018,Nov.,2018/11,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1850.68994140625
21067,11,2020,NA,"Fayette County, KY",2020,Nov.,2020/11,29,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1889.375
21067,11,2020,NA,"Fayette County, KY",2020,Nov.,2020/11,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1889.375
21067,12,2019,NA,"Fayette County, KY",2019,Dec.,2019/12,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1871.6700439453125
21067,12,2019,NA,"Fayette County, KY",2019,Dec.,2019/12,27,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1871.6700439453125
21071,04,2019,NA,"Floyd County, KY",2019,Apr.,2019/04,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1851.1600341796875
21071,08,2019,NA,"Floyd County, KY",2019,Aug.,2019/08,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1883.2650146484375
21071,11,2020,NA,"Floyd County, KY",2020,Nov.,2020/11,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1891.760009765625
21073,09,2019,NA,"Franklin County, KY",2019,Sep.,2019/09,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1880.5249633789062
21083,06,2021,NA,"Graves County, KY",2021,Jun.,2021/06,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1928.4200439453125
21083,08,2021,NA,"Graves County, KY",2021,Aug.,2021/08,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1900.5487670898438
21093,01,2018,NA,"Hardin County, KY",2018,Jan.,2018/01,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1852.5875244140625
21093,01,2021,NA,"Hardin County, KY",2021,Jan.,2021/01,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1880.1300048828125
21093,01,2021,NA,"Hardin County, KY",2021,Jan.,2021/01,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1880.1300048828125
21093,02,2019,NA,"Hardin County, KY",2019,Feb.,2019/02,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1885.510009765625
21093,02,2020,NA,"Hardin County, KY",2020,Feb.,2020/02,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1830.31005859375
21093,02,2021,NA,"Hardin County, KY",2021,Feb.,2021/02,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1863.2750244140625
21093,03,2020,NA,"Hardin County, KY",2020,Mar.,2020/03,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1856.3800048828125
21093,03,2021,NA,"Hardin County, KY",2021,Mar.,2021/03,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1879.4100341796875
21093,04,2018,NA,"Hardin County, KY",2018,Apr.,2018/04,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1839.31005859375
21093,04,2020,NA,"Hardin County, KY",2020,Apr.,2020/04,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1892.8499755859375
21093,05,2019,NA,"Hardin County, KY",2019,May,2019/05,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1864.6766764322917
21093,05,2020,NA,"Hardin County, KY",2020,May,2020/05,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1853.0833333333333
21093,05,2020,NA,"Hardin County, KY",2020,May,2020/05,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1853.0833333333333
21093,05,2021,NA,"Hardin County, KY",2021,May,2021/05,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1913.5566813151042
21093,05,2021,NA,"Hardin County, KY",2021,May,2021/05,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1913.5566813151042
21093,06,2019,NA,"Hardin County, KY",2019,Jun.,2019/06,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1850.219970703125
21093,06,2019,NA,"Hardin County, KY",2019,Jun.,2019/06,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1850.219970703125
21093,07,2020,NA,"Hardin County, KY",2020,Jul.,2020/07,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1911.3499755859375
21093,07,2021,NA,"Hardin County, KY",2021,Jul.,2021/07,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1909.24599609375
21093,08,2020,NA,"Hardin County, KY",2020,Aug.,2020/08,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1883.4766438802083
21093,08,2020,NA,"Hardin County, KY",2020,Aug.,2020/08,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1883.4766438802083
21093,09,2021,NA,"Hardin County, KY",2021,Sep.,2021/09,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1890.8579833984375
21093,10,2018,NA,"Hardin County, KY",2018,Oct.,2018/10,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1874.2466634114583
21093,10,2019,NA,"Hardin County, KY",2019,Oct.,2019/10,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1856.3800048828125
21093,11,2018,NA,"Hardin County, KY",2018,Nov.,2018/11,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1901.3399658203125
21093,11,2020,NA,"Hardin County, KY",2020,Nov.,2020/11,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1871.0650024414062
21093,11,2021,NA,"Hardin County, KY",2021,Nov.,2021/11,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1944.4100341796875
21093,12,2018,NA,"Hardin County, KY",2018,Dec.,2018/12,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1895.4249877929688
21093,12,2020,NA,"Hardin County, KY",2020,Dec.,2020/12,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1874.5700073242188
21093,12,2020,NA,"Hardin County, KY",2020,Dec.,2020/12,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1874.5700073242188
21107,02,2019,NA,"Hopkins County, KY",2019,Feb.,2019/02,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1866.06005859375
21107,03,2021,NA,"Hopkins County, KY",2021,Mar.,2021/03,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1902.030029296875
21107,05,2018,NA,"Hopkins County, KY",2018,May,2018/05,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1879.437515258789
21107,07,2021,NA,"Hopkins County, KY",2021,Jul.,2021/07,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1913.4650065104167
21107,09,2020,NA,"Hopkins County, KY",2020,Sep.,2020/09,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1888.4066569010417
21111,01,2018,NA,"Jefferson County, KY",2018,Jan.,2018/01,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1857.4266357421875
21111,01,2018,NA,"Jefferson County, KY",2018,Jan.,2018/01,71,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1857.4266357421875
21111,01,2019,NA,"Jefferson County, KY",2019,Jan.,2019/01,61,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1851.030029296875
21111,01,2019,NA,"Jefferson County, KY",2019,Jan.,2019/01,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1851.030029296875
21111,01,2019,NA,"Jefferson County, KY",2019,Jan.,2019/01,81,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1851.030029296875
21111,01,2021,NA,"Jefferson County, KY",2021,Jan.,2021/01,44,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1854.75
21111,01,2021,NA,"Jefferson County, KY",2021,Jan.,2021/01,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1854.75
21111,01,2021,NA,"Jefferson County, KY",2021,Jan.,2021/01,79,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1854.75
21111,02,2018,NA,"Jefferson County, KY",2018,Feb.,2018/02,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1845.6000366210938
21111,02,2018,NA,"Jefferson County, KY",2018,Feb.,2018/02,62,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1845.6000366210938
21111,04,2019,NA,"Jefferson County, KY",2019,Apr.,2019/04,61,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1830.2900390625
21111,04,2019,NA,"Jefferson County, KY",2019,Apr.,2019/04,61,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1830.2900390625
21111,04,2019,NA,"Jefferson County, KY",2019,Apr.,2019/04,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1830.2900390625
21111,04,2021,NA,"Jefferson County, KY",2021,Apr.,2021/04,81,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1843.02001953125
21111,04,2021,NA,"Jefferson County, KY",2021,Apr.,2021/04,59,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1843.02001953125
21111,04,2021,NA,"Jefferson County, KY",2021,Apr.,2021/04,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1843.02001953125
21111,05,2018,NA,"Jefferson County, KY",2018,May,2018/05,39,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1895.6650390625
21111,05,2018,NA,"Jefferson County, KY",2018,May,2018/05,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1895.6650390625
21111,05,2020,NA,"Jefferson County, KY",2020,May,2020/05,37,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1889.0999755859375
21111,05,2020,NA,"Jefferson County, KY",2020,May,2020/05,63,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1889.0999755859375
21111,05,2020,NA,"Jefferson County, KY",2020,May,2020/05,68,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1889.0999755859375
21111,05,2021,NA,"Jefferson County, KY",2021,May,2021/05,73,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1902.5549926757812
21111,05,2021,NA,"Jefferson County, KY",2021,May,2021/05,49,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1902.5549926757812
21111,05,2021,NA,"Jefferson County, KY",2021,May,2021/05,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1902.5549926757812
21111,06,2018,NA,"Jefferson County, KY",2018,Jun.,2018/06,62,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1899.97998046875
21111,06,2018,NA,"Jefferson County, KY",2018,Jun.,2018/06,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1899.97998046875
21111,06,2019,NA,"Jefferson County, KY",2019,Jun.,2019/06,53,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1857.050048828125
21111,06,2019,NA,"Jefferson County, KY",2019,Jun.,2019/06,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1857.050048828125
21111,06,2019,NA,"Jefferson County, KY",2019,Jun.,2019/06,61,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1857.050048828125
21111,06,2020,NA,"Jefferson County, KY",2020,Jun.,2020/06,60,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1904.6199951171875
21111,06,2020,NA,"Jefferson County, KY",2020,Jun.,2020/06,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1904.6199951171875
21111,06,2020,NA,"Jefferson County, KY",2020,Jun.,2020/06,60,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1904.6199951171875
21111,06,2021,NA,"Jefferson County, KY",2021,Jun.,2021/06,42,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1901.5480224609375
21111,06,2021,NA,"Jefferson County, KY",2021,Jun.,2021/06,30,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1901.5480224609375
21111,06,2021,NA,"Jefferson County, KY",2021,Jun.,2021/06,63,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1901.5480224609375
21111,07,2018,NA,"Jefferson County, KY",2018,Jul.,2018/07,56,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1881.4349975585938
21111,07,2018,NA,"Jefferson County, KY",2018,Jul.,2018/07,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1881.4349975585938
21111,07,2019,NA,"Jefferson County, KY",2019,Jul.,2019/07,63,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1892.6275024414062
21111,07,2019,NA,"Jefferson County, KY",2019,Jul.,2019/07,56,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1892.6275024414062
21111,07,2019,NA,"Jefferson County, KY",2019,Jul.,2019/07,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1892.6275024414062
21111,07,2021,NA,"Jefferson County, KY",2021,Jul.,2021/07,61,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1911.0450134277344
21111,07,2021,NA,"Jefferson County, KY",2021,Jul.,2021/07,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1911.0450134277344
21111,07,2021,NA,"Jefferson County, KY",2021,Jul.,2021/07,55,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1911.0450134277344
